"uncivil","id_str","created_at","text"
"yes",890030871893483520,"Wed Jul 26 02:07:50 +0000 2017","@SenJohnMcCain Just go ahead &amp; die already old fart. @realDonaldTrump &amp;you are wasting our air, and it's still clea… https://t.co/KeCwBAt38h"
"yes",890032598520651776,"Wed Jul 26 02:14:42 +0000 2017","@RepAdamSchiff Donald is a BULLY!!"
"no",890037624018173952,"Wed Jul 26 02:34:40 +0000 2017","@WalshFreedom Sherrod Brown let us down #DrainTheSwamp @SenSherrodBrown"
"no",890043273435258880,"Wed Jul 26 02:57:07 +0000 2017","@NancyPelosi @MaxineWaters @SenWarren THREE FRAUDS."
"yes",890048538654064640,"Wed Jul 26 03:18:02 +0000 2017","@RepAdamSchiff @POTUS Absolutely sickening, now FASCIST TRUMP is going full PUTIN dictator &amp; ordering DOJ to jail H… https://t.co/PDVFbzBVzX"
"no",890048831215333376,"Wed Jul 26 03:19:12 +0000 2017","@SenShelby https://t.co/nnvVyUWFI3"
"yes",890052975678427136,"Wed Jul 26 03:35:40 +0000 2017","@NancyPelosi 3 assholes"
"no",890063566614691840,"Wed Jul 26 04:17:45 +0000 2017","@SenatorLankford Nothing bipartisan about this bill.  12 white GOP men. Don't start screaming about how much you want to work together now."
"no",892367120356585472,"Tue Aug 01 12:51:15 +0000 2017","@SenBlumenthal @washingtonpost there are CT residents getting harassed for flying the American flag. You gonna spea… https://t.co/DHNtKxhJE5"
"no",892373702037450752,"Tue Aug 01 13:17:24 +0000 2017","@SenJohnMcCain @washingtonpost WW3* 
Fixed your typo"
"yes",892425936540270592,"Tue Aug 01 16:44:58 +0000 2017","@RepTrentFranks You couldn't walk 10ft in Mueller's shoes you little russian troll. You need to call Trump back and… https://t.co/WhVIPPORu7"
"no",892426465727447040,"Tue Aug 01 16:47:04 +0000 2017","@SenSchumer @realDonaldTrump If you ever worked for a company Chuck,  you would know that our hours are increasing… https://t.co/vnuTvmoVVO"
"yes",892427719211794432,"Tue Aug 01 16:52:03 +0000 2017","@SpeakerRyan Does NO good without 45 signature. Fool"
"no",892455842422943744,"Tue Aug 01 18:43:48 +0000 2017","@SpeakerRyan Rhino Ryan u'll stand in the way of helping the American People just like you did with repealing &amp; replacing Obamacare"
"yes",892471091851087872,"Tue Aug 01 19:44:24 +0000 2017","@SpeakerRyan Stop the trickle-down BULLSHIT. Tax the super wealthy and remove Citizens United."
"no",892471434248933376,"Tue Aug 01 19:45:45 +0000 2017","@SpeakerRyan yes, won't someone please think of the super rich"
"no",892471474879123456,"Tue Aug 01 19:45:55 +0000 2017","@SenSchumer You claim to be for the people let America run with for appointees to run the country well"
"no",892483666248650752,"Tue Aug 01 20:34:22 +0000 2017","@SpeakerRyan UE is 3.2 in Racine/Kenosha.  Obama already brought the jobs, all you're doing is giving tax breaks to donors."
"yes",892486912417513472,"Tue Aug 01 20:47:16 +0000 2017","@SpeakerRyan It's time to impeach the president. Then vote your ass out of the house."
"no",892488662038048768,"Tue Aug 01 20:54:13 +0000 2017","@RonWyden Liberals🤣 https://t.co/0J8He7CgzU"
"yes",892493312598454272,"Tue Aug 01 21:12:42 +0000 2017","@MaxineWaters your a disgrace as a black women, your a crook and a lier."
"no",892494221919301632,"Tue Aug 01 21:16:18 +0000 2017","@SenToomey Meeting with your constituents across the Commonwealth instead @FoxNews viewers has rewards. #HEALTHCARE… https://t.co/HqMakVRPP0"
"no",892514778962210816,"Tue Aug 01 22:38:00 +0000 2017","@SenSchumer @realDonaldTrump @SenSchumer - look at the source.  He definitely can't even speak like any intelligent… https://t.co/hJssIA3npB"
"no",892514849959358464,"Tue Aug 01 22:38:17 +0000 2017","@SpeakerRyan Never"
"no",892532734731706368,"Tue Aug 01 23:49:21 +0000 2017","@marcorubio @DanaPerino @FoxNews 1)
#Venezuela has been in chaos for a long time. They have the largest oil reserve… https://t.co/ZNJEIUv03J"
"no",892539660794187776,"Wed Aug 02 00:16:52 +0000 2017","@taslanous @KarlTheFog @Mapbox It's all about the particles https://t.co/9XqM37R3lh"
"no",892541155262554112,"Wed Aug 02 00:22:48 +0000 2017","@SpeakerRyan We're building an even stronger base 4 Trump if the congress &amp; senate doesn't pass his agenda your bei… https://t.co/3vXvvprPPw"
"no",892541736907669504,"Wed Aug 02 00:25:07 +0000 2017","@RepTomReed @NPR @RepJoshG ICYMI: We remember how you voted to take away healthcare from your constituents."
"no",892542753065881600,"Wed Aug 02 00:29:09 +0000 2017","@RodneyDavis I would like to join the discussion, how can I as one of your constituents? How will you engage with me and listen?"
"no",892543408597630976,"Wed Aug 02 00:31:45 +0000 2017","@RepAdamSchiff @Detroit_Redhead Thanks Obama!!!!!"
"no",892546019568754688,"Wed Aug 02 00:42:08 +0000 2017","@brianschatz More inclined to believe Boy Scouts than to ever believe Trump and co."
"no",892546706436501504,"Wed Aug 02 00:44:52 +0000 2017","@marcorubio @DanaPerino @FoxNews How 'bout you join the American Taxpayer on Obamacare
#revokeexemption"
"no",892547232360054784,"Wed Aug 02 00:46:57 +0000 2017","@SpeakerRyan Waiting for results on Obamacare Repeal, Tax Reform/Cuts, Repatriation, Kate's Law, The Wall..."
"no",892547776667672576,"Wed Aug 02 00:49:07 +0000 2017","@ChuckGrassley Hey Chucky, still pushing halfassed agenda in investigating a HRC. Bet you would have enough to do i… https://t.co/BbexZ1znV9"
"no",892548534523883520,"Wed Aug 02 00:52:08 +0000 2017","@SteveKingIA You are amazing! Finally someone calls a spade a spade!"
"no",892550243970981888,"Wed Aug 02 00:58:55 +0000 2017","@WalshFreedom He's a republican. They don't do crap unless it's behind closed doors and it's to screw people over"
"no",892552367119511552,"Wed Aug 02 01:07:21 +0000 2017","@marcorubio @DanaPerino @FoxNews Discuss the crisis we have in the White House!"
"yes",892555671052460032,"Wed Aug 02 01:20:29 +0000 2017","@SpeakerRyan Are you Moron's in the white house starting to get the jist of what the American people are saying. Or are you all brain dead."
"no",892556361778700288,"Wed Aug 02 01:23:14 +0000 2017","@lisamurkowski @SenatorTimScott @LindseyGrahamSC @SenJohnMcCain @JeffFlake @ChuckGrassley @SenShelby @SenJohnThune… https://t.co/uGSWQ6BjHN"
"no",892562128791629824,"Wed Aug 02 01:46:09 +0000 2017","@SpeakerRyan It pains me to see you DJT and Mitch McConnell plus congress trying to take health care away from… https://t.co/yAdEOW1h7Z"
"no",892564948794183680,"Wed Aug 02 01:57:21 +0000 2017","@WalshFreedom You still enjoy your Bronze Age fairy tales?"
"no",892565265548029952,"Wed Aug 02 01:58:37 +0000 2017","@dbongino They better be afraid!  We are coming after them and WILL PRIMARY THOSE WHO AGAINST POTUS!"
"yes",892568844081954816,"Wed Aug 02 02:12:50 +0000 2017","@SenJohnMcCain @DeptofDefense U aint dead uet hurry the fk up"
"no",892571097417134080,"Wed Aug 02 02:21:47 +0000 2017","@SpeakerRyan One wall doesn't serve all"
"no",892583531502645248,"Wed Aug 02 03:11:11 +0000 2017","@marcorubio @DanaPerino @FoxNews Rubio, stop sticking your nose in other country's business, you messed up Cuba and… https://t.co/8w8bW4Wjbk"
"no",892588011438956544,"Wed Aug 02 03:29:00 +0000 2017","@marcorubio @RepRooney @FLGovScott 
We FINALLY understand @GOP complicity 🔽 https://t.co/l7qwSErYOB"
"no",892602583918854144,"Wed Aug 02 04:26:54 +0000 2017","@RepTrentFranks mueller must resign,he violated DOJ https://t.co/gqT3PMH1cl can he investig best friend comey.Y mueller hires HRC,BO lawyers"
"no",892603452777533440,"Wed Aug 02 04:30:21 +0000 2017","@SpeakerRyan We'll find out why you caved, one way or another."
"no",892617278121951232,"Wed Aug 02 05:25:17 +0000 2017","@SenSchumer Found THE Demo candidate. Best five minutes of your life  (lately).    https://t.co/Y0xC5GHkYE    #amymcgrath #SaveACA #Marines"
"no",892629603759656960,"Wed Aug 02 06:14:16 +0000 2017","@SpeakerRyan Paul Ryan is trying SO HARD to divert attention away from the #Russiagate scandal of which he forms pa… https://t.co/aqHn0Piwm6"
"no",892676228238495744,"Wed Aug 02 09:19:32 +0000 2017","@WalshFreedom There are no mention of guns in the Bible.

Plenty of mentions about taking care of your children, though."
"no",892715573175570432,"Wed Aug 02 11:55:53 +0000 2017","@repcleaver Why don't you look into rediculous tuition costs Manny? Oh, that's right, the people responsible voted for you."
"no",892719895791771648,"Wed Aug 02 12:13:03 +0000 2017","@jasoninthehouse 🙄"
"yes",892720221211045888,"Wed Aug 02 12:14:21 +0000 2017","@SpeakerRyan Can't you idiots come up with anything else to say? Like maybe how you plan to get over yourselves, lo… https://t.co/iztgzUR875"
"no",892722135919194112,"Wed Aug 02 12:21:57 +0000 2017","@TGowdySC No budget restrictions, nor oversight over SC? Rep have allowed secret DOJ to be estab.Not Constitutional… https://t.co/LtszgIXfd2"
"no",892724057862529024,"Wed Aug 02 12:29:36 +0000 2017","@SpeakerRyan Like Trump and Russian put Money into your pocket #trumprussia #goprussia https://t.co/zNGD6RjrSr"
"no",892724648718344192,"Wed Aug 02 12:31:56 +0000 2017","@SenatorHughes Gawd, I cannot like this."
"no",892727685717405696,"Wed Aug 02 12:44:01 +0000 2017","@SpeakerRyan WHICH 'hardworking' Americans'? Middle Class? 1% ers?"
"no",892734398017286144,"Wed Aug 02 13:10:41 +0000 2017","@SpeakerRyan SHOW ME!🇺🇸"
"yes",892747283888037888,"Wed Aug 02 14:01:53 +0000 2017","@SpeakerRyan @JOMainEvent Hypocrite. You say one thing but do another."
"no",892749574812516352,"Wed Aug 02 14:10:59 +0000 2017","@SpeakerRyan Tone deaf much?"
"yes",892764494191099904,"Wed Aug 02 15:10:16 +0000 2017","@TGowdySC #tgowdySC Mr Benghazi man how about putting the same time into the LYING POTUS. Hypocrite"
"yes",892769342202490880,"Wed Aug 02 15:29:32 +0000 2017","@SenJohnMcCain You had 7 years to negotiate with the libtards! They said no! Wake up!"
"yes",892780453232607232,"Wed Aug 02 16:13:41 +0000 2017","@SenSchumer Well now you are just copying @POTUS. #pathetic"
"no",892780716777517056,"Wed Aug 02 16:14:44 +0000 2017","@SenSchumer If your President owns a company that sells it, it should be American-made."
"no",892784285605924864,"Wed Aug 02 16:28:55 +0000 2017","@WalshFreedom Joe when are you going to pay your child support?"
"no",892785726290616320,"Wed Aug 02 16:34:38 +0000 2017","@SenBlumenthal ACA was broken when it was enacted. Obama, his henchmen and you own it. You all deserve to be in prison."
"yes",892795053013319680,"Wed Aug 02 17:11:42 +0000 2017","@SenSchumer @POTUS CONGRESS NEEDS TO OUST THIS DANGEROUS AND CRIMINAL MANIAC!!"
"no",892795607810801664,"Wed Aug 02 17:13:54 +0000 2017","@SenSchumer @MalcolmNance @POTUS Which statement, Senator? The one where he implies he will sue to overturn or the… https://t.co/FKopSjsqGe"
"no",892796342870790144,"Wed Aug 02 17:16:50 +0000 2017","@lisamurkowski See Accountable health care - saving millions by paying dr's differently. https://t.co/oHl6HT3s0P"
"no",892796885676830720,"Wed Aug 02 17:18:59 +0000 2017","@SpeakerRyan You don't care about small businesses. You only want tax cuts for Wall Street."
"yes",892799320445120512,"Wed Aug 02 17:28:40 +0000 2017","@RepAlGreen if you're incredibly stupid, run for congress, if born braindead run as a Texas Dem for congress."
"no",892799519737470976,"Wed Aug 02 17:29:27 +0000 2017","@SenSchumer Step by step you're having the same protectionist bias as @POTUS 🤔 Wondering how far you're going to go!?"
"no",892807166628777984,"Wed Aug 02 17:59:50 +0000 2017","@SpeakerRyan In gambling, this is known as ""all in."" Make no mistake, Ryan is now 100% tied to Trumpism."
"no",892810910653403136,"Wed Aug 02 18:14:43 +0000 2017","@SpeakerRyan Paul Ryan traitor to party/ country there are many GOP menbers that need to be replaced… https://t.co/6sf8iubaPY"
"no",892811597940477952,"Wed Aug 02 18:17:27 +0000 2017","@WalshFreedom @Terr Primary goal in life is achievement. Which DOES NOT include:

Being a:

Deadbeat dad
Deadbeat t… https://t.co/8C34ieGoqx"
"yes",892812813785337856,"Wed Aug 02 18:22:17 +0000 2017","@SenJohnMcCain @POTUS Too bad you stabbed him in the back along with voters last week - SAD"
"no",892831408640667648,"Wed Aug 02 19:36:10 +0000 2017","@MaxineWaters What trump should've asked is how much Kotex maxi pad waters stole from the black community to give to her daughter"
"no",892832578264236032,"Wed Aug 02 19:40:49 +0000 2017","@SenBlumenthal 22,000 stock..Trump had 2.6% growth 4 one quarter. Obama had 2.6% or higher 14 times while President and 8 times 3% or higher"
"no",892836056675917824,"Wed Aug 02 19:54:38 +0000 2017","@RepAdamSchiff @RepSwalwell @RepMikeQuigley @JoaquinCastrotx https://t.co/Aabd9Y1JLR"
"no",892837360530051072,"Wed Aug 02 19:59:49 +0000 2017","@jasoninthehouse Wow you have some grueling days. Talk about sucking from the government."
"yes",892837763501903872,"Wed Aug 02 20:01:25 +0000 2017","@WalshFreedom Its telling that you think those two things are exclusive. You're racist."
"yes",892845434388979712,"Wed Aug 02 20:31:54 +0000 2017","@SpeakerRyan hey idiot! https://t.co/6FgiQp2vu6 why are you still supporting him? trump = dead weight for 2018"
"yes",892851109097652224,"Wed Aug 02 20:54:27 +0000 2017","@WalshFreedom 6. whatsoever that anyone was or is coming to grab anyone’s guns. Contrast this with the outright ass… https://t.co/ZZmsAqvFOf"
"no",892856066136035328,"Wed Aug 02 21:14:09 +0000 2017","@MaxineWaters @lotrob14 What I'd ask maxine is what have you done for your community! Your hand is so far in the co… https://t.co/DVvjjZS6lv"
"no",892863377751592960,"Wed Aug 02 21:43:12 +0000 2017","@SpeakerRyan I hope in a 15% corporate tax"
"yes",892876812568711168,"Wed Aug 02 22:36:35 +0000 2017","@NancyPelosi @realDonaldTrump Donnie is just an ignorant illegitimate inept president or nazi"
"no",892888968433455104,"Wed Aug 02 23:24:53 +0000 2017","@SpeakerRyan @POTUS True they all are Wonder Men and Women"
"no",892890005030522880,"Wed Aug 02 23:29:00 +0000 2017","@DarrellIssa Can't be a responsible entrepreneur without health insurance.   Fix the ACA for entrepreneurs, early retirees, poor."
"no",892893607199358976,"Wed Aug 02 23:43:19 +0000 2017","@RepSwalwell @Snapchat @chelseahandler @tedlieu you boys better be careful."
"no",892894714525044736,"Wed Aug 02 23:47:43 +0000 2017","@SpeakerRyan @POTUS How does it feel to be part of one of the worst parts of American history?  You and your family… https://t.co/sqPrZPniLt"
"no",892900787625500672,"Thu Aug 03 00:11:51 +0000 2017","@TGowdySC YOUR NUMBER ONE IN YOUR WIFE'S HIT PARADE FOR 2017!!! WAY TO GO TREY GOWDY!!!!"
"no",892907801164390400,"Thu Aug 03 00:39:43 +0000 2017","@RepAdamSchiff @dishgirl4 @POTUS Only thing to do when you have #PutinsPuppet in the WH, fawning over Putin and lyi… https://t.co/CK961EqA9V"
"yes",892912985143988224,"Thu Aug 03 01:00:19 +0000 2017","@MaxineWaters Quit sucking on the public tit and none of those things can be taken from you."
"no",892919397790224384,"Thu Aug 03 01:25:48 +0000 2017","@NancyPelosi #stfu"
"no",892924225572306944,"Thu Aug 03 01:44:59 +0000 2017","@pnehlen @TandeJane @SpeakerRyan Check out EMERGENCY VOICE APP by EDGAR GONZALEZ on @Kickstarter https://t.co/dD7dOhoJ2k"
"no",892927049773588480,"Thu Aug 03 01:56:13 +0000 2017","@PressGop Navarro needs all the support he can get! @MaxineWaters has been gone 4 awhile! #MAGA @JFitz6511 @TEN_GOP 
https://t.co/UH7CVzsnLc"
"no",892945795342848000,"Thu Aug 03 03:10:42 +0000 2017","@SpeakerRyan @POTUS Yeah, cause that worked so well with Cuba and North Korea..."
"no",892962400026202112,"Thu Aug 03 04:16:41 +0000 2017","@SenatorLankford @jaketapper @CNN Lankford is an intellectual superior to most of the ""senators"" in DC. He is gonna… https://t.co/xE5zjtlIEi"
"no",893000552325332992,"Thu Aug 03 06:48:17 +0000 2017","@DesJarlaisTN04 SEASON OF THE SWITCH. How Uber &amp; Lyft killed the promise of the rideshare revolution.… https://t.co/ul24wgQQqa"
"no",893001117583503360,"Thu Aug 03 06:50:32 +0000 2017","@SpeakerRyan FACT: Nobody believes you."
"no",893024343462039552,"Thu Aug 03 08:22:49 +0000 2017","@WalshFreedom Good try, Deadbeat Dad. You really are the absolute worst"
"no",893107679748423680,"Thu Aug 03 13:53:58 +0000 2017","@WalshFreedom No he's not! He's never admitted to lying. He's exactly the opposite and can't even admit when he's w… https://t.co/VHwoiTFcGm"
"no",893116492119670784,"Thu Aug 03 14:28:59 +0000 2017","@RepAdamSchiff Blah blah blah blah blah blah blah. *Insert one word!"
"no",893122038814134272,"Thu Aug 03 14:51:02 +0000 2017","@SenJohnMcCain @matthewjdowd  https://t.co/08JL1v5Vje"
"no",893125069991444480,"Thu Aug 03 15:03:04 +0000 2017","@SenJohnMcCain As the BREIBART TWINS with NEO-NAZI CONNECTIONS DECONSTRUCT USA GOV. what are their plans for the SSA?"
"no",893129942338338816,"Thu Aug 03 15:22:26 +0000 2017","@lisamurkowski 
Thank you Senator Murkowski for standing firm on health care issues."
"no",893132444148408320,"Thu Aug 03 15:32:22 +0000 2017","@SenJohnMcCain Thank you, sir. Please be well."
"no",893137488671252480,"Thu Aug 03 15:52:25 +0000 2017","@SenSchumer That's what the President has been saying! Are you trying to take McCains place as a republican senator?"
"no",893145429847588864,"Thu Aug 03 16:23:58 +0000 2017","@pnehlen @SoCallls @SpeakerRyan    ""Well, isn't that special?"" said the voters of WI 1st District.  Throw the bum out...."
"no",893160998005297152,"Thu Aug 03 17:25:50 +0000 2017","@SenJohnMcCain And no.  History doesn't support your comment.  Was that Lincoln's manta?  Thankfully not"
"no",893162335883464704,"Thu Aug 03 17:31:09 +0000 2017","@RepMcGovern @realDonaldTrump Is it time to begin #Impeach or #25thAmendment now?  If not, when????"
"no",893163017961037824,"Thu Aug 03 17:33:52 +0000 2017","@SpeakerRyan So whats the hold up?  Oh ya....."
"no",893163981422157824,"Thu Aug 03 17:37:42 +0000 2017","@NancyPelosi Lololololol"
"no",893166192025882624,"Thu Aug 03 17:46:29 +0000 2017","@SenJohnMcCain @azcentral I thought he was taking a medical leave? instead he's on a press tour on our tax dollars. unreal!"
"no",893167358268854272,"Thu Aug 03 17:51:07 +0000 2017","@RepErikPaulsen We're about a week out from the failure of your murder bill. Just want you to know, I remember where you stood."
"no",893172141868429312,"Thu Aug 03 18:10:07 +0000 2017","@SenatorTimScott @CBSThisMorning Good work!"
"no",893180162686111744,"Thu Aug 03 18:41:59 +0000 2017","@RepDeSantis Thank You Rep. Ron DeSantis for pursuing this criminal act."
"no",893181620487938048,"Thu Aug 03 18:47:47 +0000 2017","@SenSchumer @POTUS Hey Chuck, how much in kickbacks do you get from Heath insurance companies with your ""resistance""?"
"no",893183320351264768,"Thu Aug 03 18:54:32 +0000 2017","@SenJohnMcCain &amp; you can remember your vote saved healthcare in our country. You're the reason when this country is… https://t.co/z9dklYUFEE"
"no",893199365736550400,"Thu Aug 03 19:58:18 +0000 2017","@SenJohnMcCain @JoeNBC Yes, not Congress or MSM...well maybe Putin and @realDonaldTrump!"
"no",893200147286568960,"Thu Aug 03 20:01:24 +0000 2017","@brianschatz Agreed.This guy has been in office for about 7 months.  Finally have someone in Kelly, who can bring o… https://t.co/FfZA3Cm2xX"
"no",893203319795200000,"Thu Aug 03 20:14:01 +0000 2017","@SenJohnMcCain @WSJ You are part of the swamp!"
"no",893206812828327936,"Thu Aug 03 20:27:53 +0000 2017","@NancyPelosi The Worst Of Maxine Waters https://t.co/VA0iNZRgEr via @YouTube"
"no",893210271711322112,"Thu Aug 03 20:41:38 +0000 2017","@RepAdamSchiff @zotan220 @realDonaldTrump https://t.co/BvzGY4qYJl"
"no",893211720730255360,"Thu Aug 03 20:47:23 +0000 2017","@RepJohnDelaney 20% corp/flat tax. ONE $10K HC deduction, $0 tax bill under $50K, no employee FICA, pre-funded HSAs… https://t.co/qCqQDX7J0A"
"no",893215974836625408,"Thu Aug 03 21:04:18 +0000 2017","@SenToddYoung 20% corp/flat tax. ONE $10K HC deduction, $0 tax bill under $50K, no employee FICA, pre-funded HSAs f… https://t.co/f0g4GDObbA"
"no",893218829677023232,"Thu Aug 03 21:15:38 +0000 2017","@JTS_1957 @HalowellJillian @FoxNews @SecShulkin Please explain to me how he denigrated &amp;I weaken the military"
"no",893220276644835328,"Thu Aug 03 21:21:23 +0000 2017","@SenJohnMcCain I think you're one of the few feeding the flame for what end? Will U send your relatives to the fron… https://t.co/6uLKxwpnHV"
"no",893222263654363136,"Thu Aug 03 21:29:17 +0000 2017","@pnehlen @DELPHIdreamWEvr @SpeakerRyan PAUL RYAN NEEDS TO BE FINISHED."
"no",893222749048582144,"Thu Aug 03 21:31:13 +0000 2017","@MaxineWaters @Sassafras_Knob @ABWright824"
"no",893246591712333824,"Thu Aug 03 23:05:57 +0000 2017","@dbongino  https://t.co/aWWfw0qPLa"
"no",893247952403038208,"Thu Aug 03 23:11:22 +0000 2017","@dbongino Sounds like you mad"
"no",893252030508048384,"Thu Aug 03 23:27:34 +0000 2017","@TGowdySC Good on ya mate; she's hot!"
"no",893275183904997376,"Fri Aug 04 00:59:34 +0000 2017","@SenSchumer @POTUS We know the truth.  It was designed to fail &amp; it has. I say get rid of the whole mess &amp; stop nei… https://t.co/ggYOxyf0eE"
"no",893277771685928960,"Fri Aug 04 01:09:51 +0000 2017","@RepTrentFranks PLEASE force Sp Counsel Mueller to RESIGN as he is violating Fed law 28 CFR  45.2! UNLAWFUL! If he won't resign ARREST him!"
"no",893295165892206592,"Fri Aug 04 02:18:58 +0000 2017","@SenJohnMcCain Trump threatens allies w/out the help of Putin. You forgot the exchange with PM Turnbull? Or Chancel… https://t.co/sOi3ziAwkv"
"no",893303579745845248,"Fri Aug 04 02:52:24 +0000 2017","@SenJohnMcCain https://t.co/DrCAvX7PPS"
"no",893319151489400832,"Fri Aug 04 03:54:17 +0000 2017","@WalshFreedom Dont go to Chicago, Detroit, South LA, East LA, Newark NJ, Miami and several other cities run by democrats."
"no",893322295141433344,"Fri Aug 04 04:06:46 +0000 2017","@WalshFreedom It's very frustrating as a political scientist seeing people throw around the word ""socialist,"" like they know what it means."
"no",893332036613808128,"Fri Aug 04 04:45:29 +0000 2017","@SenJohnMcCain Should have thought of that B4 you endorsed this train wreck."
"no",893339827252416512,"Fri Aug 04 05:16:26 +0000 2017","@SpeakerRyan @WhiteHouse POTUS can't fire Mueller, but Mueller has obvious conflicts of interest and has oversteppe… https://t.co/QHHfKitK7B"
"no",893410926518566912,"Fri Aug 04 09:58:58 +0000 2017","@SenJohnMcCain John McCain is a horrible person."
"no",893412180699119616,"Fri Aug 04 10:03:57 +0000 2017","@RepFredUpton @ChicagosMayor @ChocShoppe @LAPDHQ @SDSheriff @LASDHQ @sbsheriff @Super8Hotels @Disney @Valvoline @CedarFallsIowa @FedEx aNT!"
"yes",893422674004905984,"Fri Aug 04 10:45:39 +0000 2017","@SenJohnMcCain Americans know your vindictive volatile envious fraud thats why you lost to a nobody in 2008 https://t.co/qtMqKE1otk"
"yes",893448736499781632,"Fri Aug 04 12:29:12 +0000 2017","@SenJohnMcCain you are as worthless as your twin brother UpChuck Schumer."
"no",893452520957390848,"Fri Aug 04 12:44:15 +0000 2017","@JerryMoran Mueller needs to be gone &amp; your dang sure know it. He doesn't need to investigate Trump's finances &amp; have 16 Dem helpers.Step up"
"no",893455806099804160,"Fri Aug 04 12:57:18 +0000 2017","@SenSchumer @syracusedotcom exactly, but I want to hear the outcry also from the republicans"
"no",893470143552135168,"Fri Aug 04 13:54:16 +0000 2017","@SenDuckworth @USArmy Sweet Memory of Your Dad❤️🇺🇸❤️"
"no",893475168412205056,"Fri Aug 04 14:14:14 +0000 2017","@NancyPelosi Get real, have you read it yet do you know what's in it# America Home of the Free not Sheep"
"yes",893481021253050368,"Fri Aug 04 14:37:30 +0000 2017","@SenJohnMcCain @WSJ Just shut up and go away...#TRAITOR"
"no",893512228460273664,"Fri Aug 04 16:41:30 +0000 2017","@RepAlGreen From your tweet to God's ear!"
"no",893524775607296000,"Fri Aug 04 17:31:22 +0000 2017","@RoyBlunt Seniors need protection from @GOP and especially @EricGreitens!"
"no",893528356150489088,"Fri Aug 04 17:45:35 +0000 2017","@ChuckGrassley #TrumpCare is 98% ACA. Doing wrong worse than doing nothing...
#Truth #Constitution #Liberty #COS… https://t.co/uflInOdpur"
"no",893529425328963584,"Fri Aug 04 17:49:50 +0000 2017","@KamalaHarris What about the disabled? Co-payments that a big chunk out of social security checks!"
"no",893538539337592832,"Fri Aug 04 18:26:03 +0000 2017","@SenJohnMcCain  You betrayed American people by voting no for new healthcare. We both know this was solely vindictiveness on ur part."
"no",893541878368358400,"Fri Aug 04 18:39:19 +0000 2017","@SenJohnMcCain Do you now hate America? Joining the left? 😣"
"yes",893542620852572160,"Fri Aug 04 18:42:16 +0000 2017","@keithellison You are so FOS, Keith.  The party of lies, racism &amp; deceit.  That would be the Dem party.  Check your… https://t.co/P7BfSEjQhT"
"no",893546951928565760,"Fri Aug 04 18:59:29 +0000 2017","@RonWyden STIFLE SPEECH?!? How about respect national security.  God you are such a Marxist."
"no",893552138726461440,"Fri Aug 04 19:20:05 +0000 2017","@RoyBlunt https://t.co/biBQm48KdK"
"no",893552669306105856,"Fri Aug 04 19:22:12 +0000 2017","@SenJohnMcCain @ConservativeBro Second of all Remember what #ThomasJefferson said!? https://t.co/2qt2EJ8RWz"
"no",893555018749681664,"Fri Aug 04 19:31:32 +0000 2017","@MarioDB @ghurtadoy S.O.S VENEZUELA S.O.S VENEZUELA"
"no",893558559450910720,"Fri Aug 04 19:45:36 +0000 2017","@RepRobBishop @gophouse"
"no",893559768295514112,"Fri Aug 04 19:50:24 +0000 2017","@RonWyden @Jrenee60193868 Peculiar for Sessions to say “This nation must end this culture of leaks,”  while DJT bon… https://t.co/liwfvNYxFH"
"no",893580012447813632,"Fri Aug 04 21:10:51 +0000 2017","@marcorubio @SenatorMenendez @VP @POTUS @realDonaldTrump @OEA_oficial @Almagro_OEA2015 @ONU_es @mauriciomacri amor… https://t.co/c8FL7m8G94"
"no",893581247171178496,"Fri Aug 04 21:15:45 +0000 2017","@MaxineWaters you sure don't make less money..how did you get a 4 million dollar home... give me a break ..."
"no",893582670944505856,"Fri Aug 04 21:21:25 +0000 2017","@RepChuck Our Twitterer-in-Chief's tweets are destructive. Ban policy tweets that
mimic dictatorship. POTUS should stop &amp; get to work!"
"yes",893606931956252672,"Fri Aug 04 22:57:49 +0000 2017","@WalshFreedom Stupid people support Trump. He said it himself you dumb f****. #maga"
"no",893617906939863040,"Fri Aug 04 23:41:26 +0000 2017","@NancyPelosi @BarackObama Lol you mean not to work because like him you tell Americans that government will take ca… https://t.co/zZIh3MegOG"
"no",893621505405222912,"Fri Aug 04 23:55:44 +0000 2017","@keithellison Happy birthday Keith!"
"no",893623257198456832,"Sat Aug 05 00:02:41 +0000 2017","@rollcall So do we know if #ImranAwan used his access to access ANY classified information in @TheDemocrats compute… https://t.co/eUQy4nsJFH"
"no",893625441948454912,"Sat Aug 05 00:11:22 +0000 2017","@MaxineWaters is lovely"
"yes",893631865260621824,"Sat Aug 05 00:36:54 +0000 2017","@MaxineWaters @TheView SHAME on U,U've wanted Trump impeached before he took office,bfore any evidence,then Pense. The collusion is all of U"
"no",893656921256939520,"Sat Aug 05 02:16:28 +0000 2017","@DWStweets Hey Blabbermouth. Keep up the good work. Consorting with criminals, hiding incriminating docs. Your mono… https://t.co/fYZfjRBkTf"
"no",893657027502911488,"Sat Aug 05 02:16:53 +0000 2017","@SenJohnMcCain @USCG You should have REPEALED Obamacare why didn't you? The heck with Farmers right now!!! Thanks f… https://t.co/HK2yibzLZF"
"yes",893663589223067648,"Sat Aug 05 02:42:57 +0000 2017","@RepAdamSchiff @JediJaco6 @BarackObama Schiff you are an idiot"
